geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
75484,-31.269876,-34.961413,cidade 1 pa,PA
75484,-1.939533,-72.124589,cidade 1 pa,PA
58193,-15.087877,-63.547507,cidade 1 mt,MT
58193,-19.804405,-36.769838,cidade 1 mt,MT
58193,-15.154663,-51.670561,cidade 1 mt,MT
85223,-32.634067,-65.472674,porto alegre,RS
39937,-24.635653,-47.756442,cidade 1 pb,PB
39937,-28.602024,-63.879137,cidade 1 pb,PB
15772,-29.909638,-46.170845,cidade 1 es,ES
15772,-25.895915,-62.965501,cidade 1 es,ES
42053,-11.318617,-54.424378,cidade 1 mt,MT
42053,-21.118112,-69.650747,cidade 1 mt,MT
42053,-16.369565,-43.404806,cidade 1 mt,MT
60197,-13.864205,-41.688393,campinas,SP
14635,-31.081698,-68.377865,cidade 1 al,AL
14635,-23.972992,-58.251547,cidade 1 al,AL
95944,-2.312666,-66.764741,cidade 3 ma,MA
95944,-18.612458,-40.724512,cidade 3 ma,MA
42540,-15.911341,-55.296235,caruaru,PE
42540,-28.938224,-58.387506,caruaru,PE
42540,-11.101967,-61.278451,caruaru,PE
51934,-18.67809,-52.287232,olinda,PE
84912,-10.866714,-40.919513,florianopolis,SC
84912,-17.287658,-46.058858,florianopolis,SC
84912,-22.236436,-43.606131,florianopolis,SC
98254,-32.827373,-49.583094,rio verde,GO
39253,-4.211131,-57.136453,cidade 1 al,AL
39253,-4.65008,-37.425802,cidade 1 al,AL
39253,-15.339276,-43.240574,cidade 1 al,AL
62550,-12.870607,-39.628788,cidade 1 rn,RN
62550,-23.589635,-73.258125,cidade 1 rn,RN
47002,-31.607088,-63.449222,niteroi,RJ
47002,-32.772879,-54.224076,niteroi,RJ
52899,-9.551246,-60.420643,cidade 2 am,AM
52899,-14.08228,-59.248943,cidade 2 am,AM
11044,-6.686085,-36.703757,niteroi,RJ
83899,-26.114335,-58.975406,anapolis,GO
83899,-24.214204,-51.795373,anapolis,GO
91620,-10.579164,-54.84571,cidade 3 am,AM
87554,-4.046988,-50.23665,londrina,PR
87554,-19.338464,-68.331389,londrina,PR
87554,-28.509293,-46.622515,londrina,PR
81638,-5.590795,-59.086477,cidade 1 pi,PI
81638,-11.898671,-44.332475,cidade 1 pi,PI
29735,-3.521396,-64.63554,cidade 1 am,AM
29735,-32.597246,-68.122598,cidade 1 am,AM
13133,-29.313297,-43.591029,campinas,SP
93354,-31.765739,-40.789317,londrina,PR
93354,-6.491412,-42.427136,londrina,PR
93354,-1.929077,-49.990361,londrina,PR
53911,-19.58822,-51.886609,cidade 1 rn,RN
53911,-6.038749,-46.847503,cidade 1 rn,RN
53911,-4.723051,-69.666605,cidade 1 rn,RN
59319,-25.937658,-52.235114,guarulhos,SP
59319,-12.734594,-47.410065,guarulhos,SP
41217,-3.640157,-53.735282,contagem,MG
28661,-28.695304,-36.497902,recife,PE
15754,-17.615923,-39.79094,cidade 1 es,ES
64140,-32.882897,-49.97608,cidade 3 al,AL
70091,-11.604239,-36.718758,cidade 2 es,ES
70091,-21.879878,-39.311324,cidade 2 es,ES
70091,-22.51156,-51.676358,cidade 2 es,ES
86122,-4.833504,-67.770054,cidade 1 pi,PI
86122,-29.060075,-63.798037,cidade 1 pi,PI
86122,-23.402157,-36.995241,cidade 1 pi,PI
93521,-27.797583,-66.803443,rio de janeiro,RJ
93521,-30.601896,-44.846073,rio de janeiro,RJ
96827,-1.864851,-61.812592,cidade 2 ma,MA
96827,-8.93271,-66.489153,cidade 2 ma,MA
96827,-7.805201,-51.542219,cidade 2 ma,MA
48230,-12.512682,-38.32147,cidade 1 pi,PI
48230,-20.714548,-50.451858,cidade 1 pi,PI
61505,-3.41023,-64.575892,joinville,SC
52762,-23.466345,-51.073459,cidade 3 es,ES
40619,-4.23712,-55.06848,feira de santana,BA
40619,-22.419978,-48.121465,feira de santana,BA
40619,-9.026803,-50.528473,feira de santana,BA
27840,-31.595153,-41.076375,rio de janeiro,RJ
27840,-7.14222,-65.741073,rio de janeiro,RJ
27840,-4.518563,-48.454109,rio de janeiro,RJ
24283,-7.607121,-53.611176,cidade 3 am,AM
68925,-24.292004,-46.337146,porto alegre,RS
68925,-17.469562,-69.478825,porto alegre,RS
25825,-6.973611,-35.523267,caucaia,CE
25825,-11.515202,-51.303853,caucaia,CE
25717,-26.29678,-53.162642,feira de santana,BA
25717,-31.46324,-61.623775,feira de santana,BA
25717,-16.089221,-39.133633,feira de santana,BA
49874,-14.868903,-44.273509,nova iguacu,RJ
49874,-4.991852,-58.395918,nova iguacu,RJ
49874,-17.378367,-36.294716,nova iguacu,RJ
89076,-33.459523,-48.807442,cidade 3 rn,RN
29441,-24.433199,-59.79982,campinas,SP
29441,-31.286618,-59.856307,campinas,SP
29441,-23.35048,-40.103272,campinas,SP
56627,-3.477434,-44.807756,rio de janeiro,RJ
56627,-15.258116,-68.044007,rio de janeiro,RJ
56627,-20.508873,-63.629455,rio de janeiro,RJ
98759,-16.054435,-44.79813,goiania,GO
98759,-16.636164,-57.437392,goiania,GO
98759,-25.190743,-37.312381,goiania,GO
14073,-16.001892,-63.271763,florianopolis,SC
82869,-14.50618,-64.445141,cidade 2 pi,PI
22415,-22.291354,-61.862996,cidade 1 es,ES
22415,-31.458901,-43.762917,cidade 1 es,ES
25919,-12.980631,-37.063495,fortaleza,CE
25919,-11.499142,-59.325143,fortaleza,CE
27133,-18.927315,-53.196992,sao paulo,SP
27133,-32.507058,-58.294776,sao paulo,SP
27133,-28.752432,-72.826752,sao paulo,SP
58790,-32.172289,-59.373501,caxias do sul,RS
58790,-1.510198,-51.049475,caxias do sul,RS
58790,-1.423537,-63.256385,caxias do sul,RS
21015,-5.547152,-59.796185,cidade 3 pb,PB
21015,-5.9523,-68.48354,cidade 3 pb,PB
19828,-8.549826,-65.252273,cidade 2 ma,MA
19828,-22.894648,-57.59335,cidade 2 ma,MA
19828,-13.403471,-40.283582,cidade 2 ma,MA
35919,-6.68643,-40.804189,sao paulo,SP
35919,-6.891883,-72.762434,sao paulo,SP
26880,-13.752349,-41.273909,cidade 2 al,AL
26880,-6.161951,-48.722734,cidade 2 al,AL
26059,-18.914098,-61.003683,niteroi,RJ
26059,-16.3282,-51.437528,niteroi,RJ
26059,-7.017617,-55.276794,niteroi,RJ
16637,-2.454059,-51.079774,campinas,SP
16637,-3.766087,-61.842235,campinas,SP
16637,-25.090357,-55.848736,campinas,SP
66774,-6.460381,-72.270819,pelotas,RS
66774,-27.54056,-39.899194,pelotas,RS
66774,-31.030435,-42.982033,pelotas,RS
75028,-10.058757,-37.47161,cidade 2 rn,RN
75028,-7.600718,-73.185288,cidade 2 rn,RN
75028,-29.670593,-68.500856,cidade 2 rn,RN
65923,-4.419449,-63.265194,guarulhos,SP
65923,-31.398744,-44.019196,guarulhos,SP
34530,-27.650473,-47.484966,porto alegre,RS
34530,-26.339543,-70.746206,porto alegre,RS
29481,-7.426944,-51.18731,joinville,SC
90868,-19.589581,-57.613627,guarulhos,SP
75390,-29.382836,-54.938007,londrina,PR
75390,-27.49367,-49.173078,londrina,PR
75390,-15.863442,-43.292975,londrina,PR
72787,-33.459816,-38.465891,olinda,PE
60202,-25.839255,-34.929005,niteroi,RJ
60202,-21.74917,-67.547008,niteroi,RJ
60202,-17.848173,-37.874431,niteroi,RJ
94233,-27.00469,-58.812212,belo horizonte,MG
42656,-9.868848,-66.835713,cidade 3 mt,MT
12559,-25.164105,-67.901677,cidade 3 ms,MS
12559,-21.929807,-61.392291,cidade 3 ms,MS
57069,-21.016241,-44.16788,cidade 3 pi,PI
57069,-32.599461,-48.156664,cidade 3 pi,PI
57069,-22.922701,-52.246499,cidade 3 pi,PI
55093,-32.097253,-59.812001,caucaia,CE
52153,-15.102691,-60.227761,cidade 3 al,AL
52153,-5.259614,-44.431788,cidade 3 al,AL
52153,-16.113434,-61.089812,cidade 3 al,AL
13416,-5.755384,-71.822353,goiania,GO
13416,-30.711291,-61.623747,goiania,GO
13840,-11.5875,-35.289673,salvador,BA
17679,-7.706425,-60.878874,cidade 2 mt,MT
17679,-16.243269,-52.011134,cidade 2 mt,MT
17679,-32.106853,-55.097373,cidade 2 mt,MT
79393,-2.477842,-46.044225,cidade 2 rn,RN
79393,-24.858211,-37.677824,cidade 2 rn,RN
79393,-3.992236,-42.65497,cidade 2 rn,RN
40508,-2.050151,-39.831219,rio verde,GO
40508,-30.002974,-47.714499,rio verde,GO
40508,-6.473813,-35.480537,rio verde,GO
42487,-2.848056,-63.299995,cidade 1 pi,PI
79951,-30.707187,-50.572079,cidade 2 pb,PB
79951,-14.51654,-64.025808,cidade 2 pb,PB
17328,-30.689536,-73.7542,cidade 3 rn,RN
17328,-6.711323,-37.978401,cidade 3 rn,RN
85457,-6.45769,-38.291653,cidade 1 am,AM
85457,-21.074298,-52.929534,cidade 1 am,AM
56504,-24.317028,-43.25456,cidade 2 rn,RN
56504,-12.154383,-64.713692,cidade 2 rn,RN
33081,-11.575139,-65.30457,cidade 1 al,AL
33081,-3.623506,-54.495397,cidade 1 al,AL
33081,-19.696026,-50.264422,cidade 1 al,AL
57026,-13.729435,-72.118996,londrina,PR
57026,-12.29458,-63.126699,londrina,PR
56095,-26.174364,-42.53754,cidade 1 al,AL
28625,-6.737665,-66.822688,cidade 3 al,AL
74517,-19.841981,-63.367326,cidade 1 ma,MA
74517,-6.365487,-49.896382,cidade 1 ma,MA
74282,-16.694292,-58.569681,cidade 1 pa,PA
40490,-21.266851,-67.637305,sao paulo,SP
40490,-17.009747,-58.107656,sao paulo,SP
79002,-22.874603,-37.127394,cidade 1 ms,MS
79002,-12.407621,-44.502009,cidade 1 ms,MS
79002,-27.215325,-48.162007,cidade 1 ms,MS
90495,-13.352672,-70.880208,caucaia,CE
54663,-22.540094,-69.455007,curitiba,PR
17806,-3.136429,-38.83919,cidade 2 es,ES
28566,-18.029763,-62.579395,guarulhos,SP
57826,-24.103532,-56.060996,cidade 3 am,AM
54113,-8.224364,-56.476468,goiania,GO
54113,-9.534868,-65.037495,goiania,GO
54113,-13.654828,-42.37256,goiania,GO
30644,-18.112471,-59.031689,salvador,BA
93789,-11.124434,-39.972144,cidade 2 es,ES
93789,-15.690645,-39.447939,cidade 2 es,ES
93789,-22.516311,-52.540243,cidade 2 es,ES
51586,-3.111886,-35.223897,cidade 3 pi,PI
51586,-3.564159,-63.211475,cidade 3 pi,PI
51586,-27.335968,-65.47525,cidade 3 pi,PI
90440,-9.433789,-46.677887,pelotas,RS
90440,-11.710003,-61.997463,pelotas,RS
90440,-16.654532,-61.878905,pelotas,RS
97232,-32.80819,-56.241508,cidade 1 am,AM
97232,-13.994411,-67.977045,cidade 1 am,AM
59595,-20.138175,-44.737032,cidade 1 ma,MA
59595,-22.485023,-60.545438,cidade 1 ma,MA
59595,-18.031112,-51.545069,cidade 1 ma,MA
48602,-21.268845,-54.084676,ilheus,BA
10235,-9.772994,-63.634599,contagem,MG
61327,-29.684389,-54.113887,cidade 3 al,AL
61327,-14.406555,-63.706592,cidade 3 al,AL
90134,-31.182925,-38.79205,caxias do sul,RS
90134,-12.300396,-62.584738,caxias do sul,RS
23645,-3.922988,-53.807608,maringa,PR
23645,-19.746705,-61.72909,maringa,PR
53406,-33.504124,-36.254493,cidade 1 al,AL
53406,-6.409819,-70.493294,cidade 1 al,AL
55457,-32.151065,-41.368977,cidade 1 es,ES
55457,-12.13976,-64.049937,cidade 1 es,ES
93386,-23.871552,-61.175875,cidade 1 pi,PI
97821,-17.800188,-36.349875,cidade 1 mt,MT
68540,-33.051724,-41.877166,cidade 2 ms,MS
42707,-13.899378,-63.104921,sao paulo,SP
42707,-3.312702,-69.631214,sao paulo,SP
43640,-3.173239,-35.04512,cidade 2 pb,PB
43640,-22.372288,-55.365243,cidade 2 pb,PB
43640,-27.634412,-57.264543,cidade 2 pb,PB
10167,-24.974839,-45.59813,cidade 3 am,AM
10167,-30.837245,-63.455228,cidade 3 am,AM
10167,-13.37393,-54.083011,cidade 3 am,AM
65004,-13.7177,-54.85974,campinas,SP
74629,-21.60886,-48.783973,cidade 2 pi,PI
74629,-12.479312,-62.205479,cidade 2 pi,PI
74629,-22.562399,-61.715329,cidade 2 pi,PI
81568,-30.513993,-51.127365,cidade 2 mt,MT
81568,-11.394504,-59.857541,cidade 2 mt,MT
85766,-8.673878,-52.682977,anapolis,GO
85766,-6.003507,-58.89888,anapolis,GO
85766,-32.528075,-39.80258,anapolis,GO
39567,-14.489021,-57.230118,cidade 3 pb,PB
14379,-6.409605,-53.667316,porto alegre,RS
44226,-25.391104,-38.913508,joinville,SC
44226,-16.94987,-71.218388,joinville,SC
44226,-6.962815,-61.742483,joinville,SC
54801,-5.999667,-46.001427,cidade 1 pi,PI
31090,-12.635882,-72.992996,caxias do sul,RS
22203,-14.186229,-56.083114,cidade 3 es,ES
22203,-33.135207,-61.711343,cidade 3 es,ES
22203,-3.433706,-63.128983,cidade 3 es,ES
73273,-33.596431,-73.043831,ilheus,BA
73273,-33.478586,-47.641738,ilheus,BA
95673,-22.148952,-45.602394,cidade 2 es,ES
95673,-11.927424,-49.866247,cidade 2 es,ES
30591,-30.998299,-53.832116,caxias do sul,RS
30591,-26.246066,-71.837109,caxias do sul,RS
30591,-27.971587,-48.948369,caxias do sul,RS
36941,-25.975164,-35.007776,niteroi,RJ
36941,-7.609004,-56.032145,niteroi,RJ
82628,-27.022662,-54.49679,cidade 2 pi,PI
80795,-13.896598,-61.232522,cidade 3 es,ES
80795,-25.246449,-65.785148,cidade 3 es,ES
48980,-21.237405,-72.146574,joinville,SC
48980,-14.800048,-63.71969,joinville,SC
48980,-26.147487,-65.655988,joinville,SC
61498,-28.392943,-44.277034,curitiba,PR
30131,-4.278693,-63.727115,cidade 2 ma,MA
30131,-27.045201,-36.155511,cidade 2 ma,MA
30131,-7.337257,-60.450478,cidade 2 ma,MA
66047,-2.647314,-51.87365,rio de janeiro,RJ
91931,-8.865581,-40.920363,nova iguacu,RJ
22712,-27.409938,-48.149103,cidade 1 ms,MS
93648,-14.726797,-62.327252,sao paulo,SP
93648,-20.107851,-49.131885,sao paulo,SP
93648,-7.085812,-45.942926,sao paulo,SP
72071,-15.558211,-46.272391,florianopolis,SC
72071,-28.650374,-63.919359,florianopolis,SC
72071,-33.342402,-61.612602,florianopolis,SC
62096,-12.552377,-64.423889,cidade 2 rn,RN
62096,-4.085341,-58.778006,cidade 2 rn,RN
44734,-8.146642,-50.126784,sobral,CE
60793,-11.051125,-56.922407,nova iguacu,RJ
58418,-23.671798,-71.969164,caxias do sul,RS
58418,-12.998652,-44.136975,caxias do sul,RS
44510,-22.049199,-62.618299,porto alegre,RS
44510,-7.006599,-57.16451,porto alegre,RS
44510,-32.338609,-68.927816,porto alegre,RS
39654,-15.121841,-66.738766,caruaru,PE
39654,-27.584341,-63.743721,caruaru,PE
39654,-22.071997,-55.816283,caruaru,PE
18079,-27.639657,-48.630565,cidade 3 rn,RN
18079,-23.390081,-51.490811,cidade 3 rn,RN
18079,-21.836769,-38.526464,cidade 3 rn,RN
97486,-28.298664,-61.151886,pelotas,RS
97486,-12.996729,-63.001638,pelotas,RS
97486,-17.997692,-67.020697,pelotas,RS
55061,-13.587707,-55.975765,nova iguacu,RJ
55061,-20.839782,-61.595832,nova iguacu,RJ
87296,-17.068298,-43.521317,cidade 2 rn,RN
60738,-11.955873,-49.739051,curitiba,PR
60738,-22.939915,-56.866468,curitiba,PR
60738,-16.384921,-57.159029,curitiba,PR
80190,-20.02346,-43.696177,cidade 2 rn,RN
80190,-31.819245,-70.760882,cidade 2 rn,RN
85066,-31.171654,-68.910048,cidade 2 pb,PB
49171,-25.773949,-48.719251,cidade 2 mt,MT
14551,-2.510314,-54.623199,nova iguacu,RJ
14551,-8.311354,-48.836684,nova iguacu,RJ
14551,-11.726848,-63.666718,nova iguacu,RJ
84905,-23.967808,-45.07965,cidade 3 pa,PA
29326,-7.067803,-60.770387,cidade 3 pb,PB
32659,-8.650961,-60.936534,uberlandia,MG
32659,-8.371598,-62.618142,uberlandia,MG
32659,-17.340679,-46.05431,uberlandia,MG
37772,-13.724656,-39.274181,cidade 1 al,AL
15593,-15.549733,-68.926691,cidade 1 rn,RN
67067,-21.695763,-62.703633,olinda,PE
29382,-13.568795,-66.381349,maringa,PR
51910,-11.437266,-37.460046,cidade 2 rn,RN
51910,-22.730176,-36.189122,cidade 2 rn,RN
21406,-31.659565,-66.2484,cidade 1 al,AL
21406,-1.884714,-43.02064,cidade 1 al,AL
82358,-3.15845,-73.069047,anapolis,GO
82358,-8.303168,-36.643385,anapolis,GO
78116,-15.159507,-51.805593,feira de santana,BA
78116,-10.673765,-35.486096,feira de santana,BA
78116,-2.300406,-63.899959,feira de santana,BA
91665,-2.611707,-55.295264,fortaleza,CE
24748,-20.28844,-69.778909,cidade 2 ma,MA
24748,-16.078967,-47.919506,cidade 2 ma,MA
84264,-32.443658,-65.558486,recife,PE
23845,-28.456584,-39.094949,cidade 1 ma,MA
47498,-29.181853,-51.138793,cidade 1 ma,MA
47498,-2.653995,-69.731569,cidade 1 ma,MA
47498,-30.581929,-42.106449,cidade 1 ma,MA
63856,-17.161609,-68.566828,cidade 2 mt,MT
63856,-28.748677,-60.015999,cidade 2 mt,MT
63856,-25.32256,-63.66529,cidade 2 mt,MT
73646,-3.48403,-57.89699,blumenau,SC
14910,-13.418536,-57.772806,cidade 2 ma,MA
28855,-29.578061,-62.366584,caxias do sul,RS
28855,-23.38246,-38.377747,caxias do sul,RS
28855,-30.263185,-48.64132,caxias do sul,RS
62654,-23.304329,-41.261717,cidade 3 ms,MS
62654,-21.013681,-52.646774,cidade 3 ms,MS
41139,-17.752129,-54.348381,campinas,SP
41139,-32.658621,-41.462371,campinas,SP
45203,-11.768492,-48.920293,campinas,SP
54284,-30.456471,-66.916296,cidade 1 mt,MT
54284,-16.363532,-66.619464,cidade 1 mt,MT
54284,-4.424281,-46.285101,cidade 1 mt,MT
50756,-27.55738,-60.006553,cidade 2 rn,RN
50756,-25.020425,-50.016571,cidade 2 rn,RN
99764,-26.993769,-45.854922,joinville,SC
27614,-15.527042,-66.538362,rio de janeiro,RJ
27614,-32.566351,-39.54133,rio de janeiro,RJ
27614,-22.678417,-70.66,rio de janeiro,RJ
45313,-25.710865,-66.070095,cidade 2 am,AM
45313,-15.993353,-60.058311,cidade 2 am,AM
94614,-22.764951,-56.145846,cidade 3 es,ES
94614,-1.787503,-52.035796,cidade 3 es,ES
37707,-19.583609,-43.472586,niteroi,RJ
37707,-13.350915,-73.642061,niteroi,RJ
73499,-5.313398,-61.007472,cidade 2 al,AL
17367,-32.99259,-47.472074,cidade 2 am,AM
17367,-26.183041,-49.558923,cidade 2 am,AM
18600,-16.449401,-54.004776,cidade 1 pa,PA
18600,-2.103551,-50.451448,cidade 1 pa,PA
18600,-21.649605,-55.06542,cidade 1 pa,PA
62872,-19.596957,-37.224532,ilheus,BA
62872,-1.684228,-51.632419,ilheus,BA
62872,-14.103489,-65.4026,ilheus,BA
84537,-2.992392,-34.855535,contagem,MG
84537,-1.458472,-69.07773,contagem,MG
84537,-4.803049,-51.685195,contagem,MG
36309,-2.367953,-38.27229,sao paulo,SP
36309,-18.838024,-58.698844,sao paulo,SP
36309,-28.101588,-36.238169,sao paulo,SP
14334,-14.364415,-48.010297,cidade 1 rn,RN
36097,-29.112757,-70.340154,caucaia,CE
76207,-30.047563,-40.739813,joinville,SC
76207,-23.142096,-44.163409,joinville,SC
99282,-4.673672,-37.875816,goiania,GO
74066,-22.936466,-65.974422,campinas,SP
72204,-32.593384,-54.166457,cidade 1 ma,MA
72204,-7.377477,-50.262643,cidade 1 ma,MA
55121,-2.601787,-54.286558,cidade 2 ma,MA
55121,-7.560022,-37.332939,cidade 2 ma,MA
21847,-7.425336,-41.316809,caxias do sul,RS
21847,-25.024781,-71.178738,caxias do sul,RS
16507,-28.481419,-71.279224,joinville,SC
16507,-10.689777,-46.762555,joinville,SC
38091,-5.817602,-44.398045,pelotas,RS
38091,-23.858299,-49.824064,pelotas,RS
39505,-27.022131,-49.906698,cidade 3 mt,MT
39505,-20.696887,-59.680809,cidade 3 mt,MT
95404,-9.505631,-70.843482,cidade 2 pb,PB
95404,-22.720804,-56.737157,cidade 2 pb,PB
99417,-12.284653,-37.449224,recife,PE
94852,-31.922436,-48.048604,sao paulo,SP
94852,-29.052067,-60.976044,sao paulo,SP
94852,-20.316482,-52.112516,sao paulo,SP
39329,-16.070897,-51.291765,porto alegre,RS
39329,-23.019304,-58.922974,porto alegre,RS
39329,-19.120905,-66.508059,porto alegre,RS
94245,-5.674917,-62.193733,joinville,SC
94245,-25.436024,-67.600727,joinville,SC
55706,-25.245661,-63.087367,joinville,SC
71171,-28.303698,-69.934445,fortaleza,CE
71171,-22.536586,-39.890041,fortaleza,CE
91737,-19.706312,-57.311358,ilheus,BA
91737,-12.940905,-44.134437,ilheus,BA
91737,-9.262016,-38.890627,ilheus,BA
10963,-15.88473,-47.228782,goiania,GO
59051,-12.59904,-39.773463,cidade 3 pa,PA
89829,-10.157812,-41.513516,cidade 3 ma,MA
89829,-14.81262,-61.506639,cidade 3 ma,MA
89829,-7.918829,-62.092447,cidade 3 ma,MA
24169,-24.274528,-59.891519,blumenau,SC
46239,-15.665105,-73.342315,caucaia,CE
44229,-10.959659,-47.527034,cidade 2 ms,MS
49163,-13.375312,-45.936471,cidade 3 pb,PB
49163,-2.360085,-46.997295,cidade 3 pb,PB
41496,-8.389779,-63.942872,pelotas,RS
62965,-28.152173,-57.793478,cidade 3 mt,MT
28340,-29.318276,-46.839295,cidade 3 pb,PB
28340,-11.435076,-46.554977,cidade 3 pb,PB
75191,-5.819617,-62.741622,cidade 3 es,ES
75191,-26.856215,-37.607882,cidade 3 es,ES
75191,-20.849873,-40.772523,cidade 3 es,ES
64862,-25.511793,-52.908443,cidade 2 pi,PI
14629,-19.050344,-46.223567,olinda,PE
34892,-29.235115,-47.597614,cidade 3 ma,MA
34892,-3.690092,-46.557583,cidade 3 ma,MA
39145,-7.693802,-58.253578,ilheus,BA
39145,-12.661619,-44.517578,ilheus,BA
39145,-27.700459,-42.874559,ilheus,BA
72355,-17.449415,-66.982116,cidade 3 pb,PB
72355,-15.340982,-52.469909,cidade 3 pb,PB
56988,-30.401967,-67.94065,cidade 3 al,AL
56988,-8.397974,-43.823367,cidade 3 al,AL
56988,-21.109364,-37.312335,cidade 3 al,AL
96194,-8.527197,-52.907332,cidade 1 pa,PA
48506,-7.724222,-73.837395,cidade 1 mt,MT
48506,-33.441263,-44.111677,cidade 1 mt,MT
48506,-18.582088,-46.298,cidade 1 mt,MT
43902,-19.639106,-64.248662,rio de janeiro,RJ
43902,-5.702871,-69.930734,rio de janeiro,RJ
43902,-6.870102,-61.460115,rio de janeiro,RJ
33995,-31.283922,-60.54435,cidade 3 es,ES
95778,-26.085792,-56.701402,cidade 2 al,AL
39272,-12.036003,-60.203812,niteroi,RJ
65112,-25.972419,-50.496385,cidade 2 es,ES
58717,-16.5363,-71.88902,cidade 2 am,AM
70786,-26.087873,-44.053282,joinville,SC
70786,-3.950728,-52.38168,joinville,SC
70786,-27.883706,-59.519166,joinville,SC
17035,-30.908743,-68.490232,cidade 2 mt,MT
17035,-11.585755,-61.257769,cidade 2 mt,MT
86062,-26.362624,-73.610885,cidade 3 mt,MT
71894,-22.825732,-58.932553,cidade 1 al,AL
25704,-24.927072,-44.047398,cidade 3 mt,MT
25704,-4.106699,-71.274446,cidade 3 mt,MT
79446,-31.440661,-69.974448,cidade 2 mt,MT
29762,-14.486445,-54.226734,florianopolis,SC
54914,-24.311042,-52.810056,belo horizonte,MG
54914,-8.195923,-62.125591,belo horizonte,MG
54914,-29.145195,-48.250115,belo horizonte,MG
69974,-30.892741,-62.067045,olinda,PE
33639,-33.130946,-39.471959,contagem,MG
53598,-32.751869,-65.831906,cidade 2 am,AM
53598,-2.589322,-37.000232,cidade 2 am,AM
53598,-11.367116,-69.305808,cidade 2 am,AM
51079,-22.208208,-59.003633,cidade 1 ms,MS
69251,-27.369671,-41.84493,cidade 1 ms,MS
69251,-21.45303,-54.500951,cidade 1 ms,MS
85534,-20.74966,-57.528286,florianopolis,SC
21539,-27.377254,-70.636345,cidade 2 am,AM
21539,-3.732629,-61.199489,cidade 2 am,AM
21539,-27.76484,-44.38471,cidade 2 am,AM
93032,-26.834849,-39.439114,uberlandia,MG
72573,-26.712337,-61.826181,caruaru,PE
72573,-12.383653,-45.545574,caruaru,PE
72573,-7.089024,-50.612561,caruaru,PE
79963,-15.349527,-46.0595,goiania,GO
79963,-14.446323,-58.012505,goiania,GO
79963,-2.255206,-56.067437,goiania,GO
11845,-25.951134,-48.825005,caxias do sul,RS
11845,-22.507216,-69.235954,caxias do sul,RS
11845,-14.080201,-73.895178,caxias do sul,RS
34979,-21.181741,-73.64523,cidade 3 mt,MT
34979,-19.707086,-70.446122,cidade 3 mt,MT
34979,-27.360193,-46.839846,cidade 3 mt,MT
92141,-13.006646,-61.252531,sao paulo,SP
92141,-32.378639,-61.850518,sao paulo,SP
92141,-2.047316,-54.231272,sao paulo,SP
55134,-5.162449,-56.205458,cidade 1 es,ES
60272,-33.230534,-58.26471,salvador,BA
60272,-29.121824,-49.095178,salvador,BA
31891,-12.681052,-51.569083,cidade 2 pa,PA
49085,-30.398803,-73.254227,rio de janeiro,RJ
49085,-22.516076,-59.025611,rio de janeiro,RJ
78195,-13.398308,-66.040639,cidade 2 al,AL
78195,-3.70703,-37.367311,cidade 2 al,AL
78195,-28.301645,-37.436832,cidade 2 al,AL
66841,-31.305274,-38.271553,cidade 2 ma,MA
66841,-20.578942,-36.888207,cidade 2 ma,MA
66841,-11.599948,-37.101316,cidade 2 ma,MA
54922,-21.183112,-57.549205,cidade 1 mt,MT
57087,-3.196363,-55.090509,cidade 2 pi,PI
57087,-2.813167,-55.180279,cidade 2 pi,PI
57087,-23.82338,-55.15771,cidade 2 pi,PI
62873,-21.219256,-53.809555,cidade 1 am,AM
27197,-27.418198,-39.010387,sao paulo,SP
27197,-30.825416,-64.810633,sao paulo,SP
27197,-26.574672,-54.811914,sao paulo,SP
87292,-9.906243,-36.989785,curitiba,PR
87292,-15.930211,-68.627838,curitiba,PR
87292,-30.643313,-56.218723,curitiba,PR
58049,-12.996299,-57.593978,cidade 1 pa,PA
59177,-29.803787,-51.743106,cidade 1 es,ES
59177,-31.422493,-40.402016,cidade 1 es,ES
80088,-13.574159,-40.387098,cidade 2 mt,MT
80088,-22.335746,-61.849568,cidade 2 mt,MT
16286,-22.243621,-36.720553,cidade 3 ms,MS
16286,-2.218103,-45.004458,cidade 3 ms,MS
12587,-16.105444,-51.098409,cidade 3 pb,PB
64627,-2.217713,-68.025849,sao paulo,SP
64627,-32.755253,-57.527612,sao paulo,SP
81733,-6.54609,-35.945963,recife,PE
30070,-15.408213,-46.11189,blumenau,SC
30070,-31.386307,-43.453733,blumenau,SC
92616,-15.430805,-59.027818,maringa,PR
96725,-11.98102,-59.487351,campinas,SP
45386,-13.653058,-66.471394,contagem,MG
27978,-22.803679,-36.782295,cidade 3 ms,MS
27978,-16.65116,-72.102456,cidade 3 ms,MS
27978,-16.026691,-60.801969,cidade 3 ms,MS
77054,-20.019009,-73.316135,recife,PE
47054,-7.409231,-39.552547,cidade 1 es,ES
75239,-24.475019,-44.63599,belo horizonte,MG
44471,-9.90426,-41.910701,porto alegre,RS
44471,-2.683791,-45.183884,porto alegre,RS
56913,-27.756497,-68.530824,cidade 1 rn,RN
31020,-32.908116,-40.939515,cidade 2 es,ES
37222,-4.502287,-39.75524,campinas,SP
53332,-7.369652,-59.720845,cidade 2 pb,PB
53332,-15.183045,-60.975227,cidade 2 pb,PB
